23718,100,1,1,888,949
23719,113,1,1,253,226
23720,85,1,1,111,905
23721,158,1,1,631,19
23722,68,1,1,612,879
23723,54,1,1,234,478
23724,89,1,1,753,197
23725,27,1,1,935,931
23726,70,1,1,156,128
23727,52,1,1,355,277
23728,159,1,1,935,323
23729,192,1,1,478,765
23730,196,1,1,984,25
23731,170,1,1,791,31
23732,74,1,1,769,974
23733,58,1,1,620,318
23734,132,1,1,219,577
23735,198,1,1,82,687
23736,150,1,1,234,757
23737,150,1,1,875,599
23738,77,1,1,64,424
23739,98,1,1,912,609
23740,76,1,1,781,976
23741,68,1,1,59,393
23742,173,1,1,384,769
23743,38,1,1,980,867
23744,114,1,1,354,179
23745,82,1,1,861,705
23746,58,1,1,376,751
23747,144,1,1,440,361
23748,146,1,1,682,424
23749,153,1,1,248,993
23750,38,1,1,901,421
23751,109,1,1,696,509
23752,138,1,1,335,772
23753,143,1,1,664,641
23754,81,1,1,665,760
23755,55,1,1,420,43
23756,170,1,1,361,672
23757,59,1,1,243,617
23758,24,1,1,254,670
23759,142,1,1,414,708
23760,129,1,1,241,819
23761,199,1,1,481,491
23762,180,1,1,168,415
23763,73,1,1,929,935
23764,26,1,1,556,65
23765,200,1,1,733,635
23766,36,1,1,8,432
23767,21,1,1,288,688
23768,151,1,1,537,84
23769,35,1,1,617,684
23770,24,1,1,155,471
23771,109,1,1,776,333
23772,48,1,1,753,189
23773,53,1,1,781,651
23774,192,1,1,524,315
23775,146,1,1,585,7
23776,58,1,1,598,951
23777,180,1,1,698,724
23778,73,1,1,749,808
23779,88,1,1,797,894
23780,178,1,1,890,588
23781,164,1,1,914,381
23782,98,1,1,562,636
23783,99,1,1,497,621
23784,187,1,1,915,959
23785,37,1,1,385,23
23786,64,1,1,217,848
23787,66,1,1,824,333
23788,131,1,1,544,802
23789,159,1,1,895,454
23790,57,1,1,406,605
23791,67,1,1,319,296
23792,130,1,1,41,488
23793,174,1,1,119,880
23794,40,1,1,337,99
23795,189,1,1,998,286
23796,155,1,1,821,520
23797,45,1,1,525,199
23798,121,1,1,852,977
23799,40,1,1,334,391
23800,176,1,1,449,595
23801,146,1,1,853,11
23802,112,1,1,201,945
23803,106,1,1,335,643
23804,56,1,1,882,950
23805,97,1,1,264,177
23806,152,1,1,484,681
23807,116,1,1,734,672
23808,120,1,1,71,536
23809,31,1,1,599,501
23810,47,1,1,826,114
23811,190,1,1,444,731
23812,26,1,1,905,330
23813,73,1,1,744,235
23814,179,1,1,978,925
23815,148,1,1,177,589
23816,129,1,1,791,287
23817,54,1,1,797,607
23818,41,1,1,1,392
23819,167,1,1,826,618
23820,145,1,1,397,9
23821,127,1,1,988,645
23822,104,1,1,63,281
23823,86,1,1,598,158
23824,110,1,1,608,958
23825,163,1,1,17,109
23826,113,1,1,108,794
23827,161,1,1,422,260
23828,31,1,1,346,243
23829,171,1,1,62,68
23830,134,1,1,148,49
23831,136,1,1,103,116
23832,28,1,1,977,817
23833,43,1,1,851,9
23834,189,1,1,256,991
23835,59,1,1,552,590
23836,188,1,1,4,863
23837,68,1,1,13,261
23838,94,1,1,474,798
23839,55,1,1,290,354
23840,40,1,1,563,993
23841,81,1,1,9,881
23842,30,1,1,236,586
23843,184,1,1,901,954
23844,54,1,1,655,265
23845,95,1,1,139,454
23846,94,1,1,458,671
23847,140,1,1,743,786
23848,153,1,1,485,6
23849,198,1,1,703,501
23850,193,1,1,504,672
23851,48,1,1,708,758
23852,154,1,1,121,312
23853,183,1,1,718,276
23854,66,1,1,22,354
23855,76,1,1,423,659
23856,55,1,1,278,4
23857,144,1,1,384,505
23858,106,1,1,557,43
23859,200,1,1,173,756
23860,146,1,1,995,217
23861,132,1,1,71,335
23862,105,1,1,934,239
23863,134,1,1,124,724
23864,125,1,1,126,505
23865,85,1,1,429,837
23866,168,1,1,56,62
23867,81,1,1,203,603
23868,161,1,1,217,432
23869,127,1,1,196,442
23870,27,1,1,500,828
23871,113,1,1,925,339
23872,24,1,1,781,937
23873,104,1,1,437,173
23874,107,1,1,346,563
23875,40,1,1,891,275
23876,169,1,1,232,225
23877,92,1,1,307,613
23878,86,1,1,395,828
23879,71,1,1,477,844
23880,104,1,1,684,336
23881,136,1,1,850,800
23882,21,1,1,115,105
23883,165,1,1,855,119
23884,164,1,1,517,661
23885,89,1,1,343,415
23886,166,1,1,988,796
23887,25,1,1,59,739
23888,43,1,1,965,190
23889,158,1,1,781,85
23890,141,1,1,408,204
23891,84,1,1,314,164
23892,140,1,1,180,736
23893,50,1,1,840,131
23894,29,1,1,359,584
23895,175,1,1,21,56
23896,141,1,1,417,188
23897,195,1,1,446,180
23898,102,1,1,258,460
23899,158,1,1,970,97
23900,95,1,1,64,500
23901,27,1,1,320,647
23902,160,1,1,85,222
23903,179,1,1,697,455
23904,20,1,1,738,166
23905,83,1,1,462,156
23906,177,1,1,367,519
23907,89,1,1,36,894
23908,187,1,1,998,449
23909,117,1,1,308,326
23910,64,1,1,80,116
23911,194,1,1,443,943
23912,182,1,1,503,517
23913,98,1,1,433,383
23914,75,1,1,17,534
23915,90,1,1,345,192
23916,87,1,1,115,776
23917,49,1,1,125,74
23918,23,1,1,116,225
23919,196,1,1,721,94
23920,166,1,1,693,134
23921,59,1,1,693,876
23922,75,1,1,711,347
23923,83,1,1,875,861
23924,98,1,1,55,472
23925,99,1,1,538,846
23926,192,1,1,993,898
23927,174,1,1,788,746
23928,168,1,1,697,520
23929,37,1,1,344,913
23930,169,1,1,301,113
23931,51,1,1,602,704
23932,69,1,1,515,57
23933,119,1,1,549,978
23934,80,1,1,250,791
23935,199,1,1,462,33
23936,71,1,1,887,118
23937,90,1,1,32,979
23938,106,1,1,922,236
23939,57,1,1,903,47
23940,158,1,1,305,795
23941,154,1,1,597,764
23942,180,1,1,653,477
23943,159,1,1,276,781
23944,57,1,1,390,884
23945,134,1,1,575,30
23946,118,1,1,263,669
23947,27,1,1,138,271
23948,48,1,1,809,271
23949,105,1,1,998,385
23950,31,1,1,416,74
23951,170,1,1,458,413
23952,137,1,1,157,273
23953,27,1,1,953,109
23954,166,1,1,878,582
23955,20,1,1,739,859
23956,28,1,1,4,599
23957,105,1,1,873,227
23958,116,1,1,906,254
23959,131,1,1,238,497
23960,110,1,1,204,503
23961,134,1,1,978,984
23962,45,1,1,441,537
23963,26,1,1,744,639
23964,143,1,1,144,485
23965,125,1,1,86,367
23966,139,1,1,511,950
23967,93,1,1,997,939
23968,159,1,1,18,541
23969,156,1,1,600,72
23970,23,1,1,231,771
23971,139,1,1,226,686
23972,77,1,1,492,289
23973,186,1,1,784,992
23974,78,1,1,675,807
23975,173,1,1,918,514
23976,94,1,1,58,368
23977,86,1,1,254,826
23978,156,1,1,444,980
23979,135,1,1,586,17
23980,35,1,1,36,576
23981,37,1,1,182,31
23982,133,1,1,428,491
23983,167,1,1,631,627
23984,145,1,1,265,313
23985,75,1,1,535,786
23986,125,1,1,546,457
23987,71,1,1,19,423
23988,39,1,1,349,45
23989,123,1,1,380,480
23990,100,1,1,343,598
23991,83,1,1,980,327
23992,160,1,1,199,713
23993,173,1,1,102,70
23994,77,1,1,51,924
23995,145,1,1,730,663
23996,35,1,1,230,485
23997,22,1,1,807,650
23998,37,1,1,869,758
23999,112,1,1,688,997
24000,180,1,1,349,177
24001,125,1,1,714,972
24002,29,1,1,819,972
24003,40,1,1,1000,67
24004,117,1,1,408,139
24005,92,1,1,906,268
24006,70,1,1,572,194
24007,50,1,1,82,61
24008,75,1,1,295,813
24009,83,1,1,623,539
24010,137,1,1,429,599
24011,99,1,1,784,925
24012,153,1,1,587,751
24013,72,1,1,502,75
24014,125,1,1,273,507
24015,71,1,1,356,495
24016,55,1,1,942,371
24017,171,1,1,686,33
24018,32,1,1,26,509
24019,124,1,1,859,445
24020,99,1,1,274,678
24021,147,1,1,48,667
24022,45,1,1,810,1000
24023,68,1,1,218,960
24024,130,1,1,962,412
24025,103,1,1,572,972
24026,73,1,1,46,948
24027,117,1,1,807,401
24028,105,1,1,145,923
24029,95,1,1,663,723
24030,97,1,1,495,627
24031,82,1,1,830,827
24032,147,1,1,159,206
24033,23,1,1,977,856
24034,24,1,1,361,162
24035,134,1,1,821,409
24036,123,1,1,252,273
24037,132,1,1,748,361
24038,35,1,1,684,368
24039,83,1,1,163,247
24040,22,1,1,126,988
24041,44,1,1,245,3
24042,194,1,1,487,481
24043,117,1,1,499,253
24044,92,1,1,427,808
24045,54,1,1,397,107
24046,112,1,1,406,368
24047,123,1,1,93,45
24048,190,1,1,183,773
24049,91,1,1,267,202
24050,48,1,1,532,89
24051,48,1,1,623,306
24052,25,1,1,62,75
24053,110,1,1,973,358
24054,157,1,1,312,475
24055,66,1,1,713,756
24056,29,1,1,427,817
24057,147,1,1,136,754
24058,161,1,1,976,984
24059,190,1,1,120,17
24060,178,1,1,704,185
24061,40,1,1,325,357
24062,128,1,1,220,940
24063,93,1,1,489,268
24064,161,1,1,599,275
24065,106,1,1,84,116
24066,57,1,1,606,702
24067,96,1,1,929,258
24068,195,1,1,545,939
24069,143,1,1,272,70
24070,37,1,1,172,650
24071,43,1,1,792,403
24072,88,1,1,680,981
24073,129,1,1,353,492
24074,177,1,1,654,537
24075,78,1,1,438,567
24076,88,1,1,809,224
24077,79,1,1,360,428
24078,177,1,1,462,661
24079,34,1,1,71,661
24080,61,1,1,726,576
24081,90,1,1,831,949
24082,137,1,1,440,805
24083,27,1,1,403,746
24084,47,1,1,808,730
24085,179,1,1,580,917
24086,69,1,1,563,633
24087,168,1,1,41,148
24088,125,1,1,181,885
24089,195,1,1,776,265
24090,152,1,1,117,525
24091,142,1,1,974,7
24092,112,1,1,847,485
24093,110,1,1,990,639
24094,190,1,1,824,899
24095,94,1,1,972,215
24096,54,1,1,307,371
24097,101,1,1,722,909
24098,73,1,1,231,838
24099,189,1,1,144,307
24100,70,1,1,836,585
24101,25,1,1,513,779
24102,72,1,1,159,664
24103,74,1,1,480,616
24104,130,1,1,120,519
24105,191,1,1,42,800
24106,164,1,1,858,279
24107,118,1,1,838,598
24108,29,1,1,266,795
24109,143,1,1,983,209
24110,75,1,1,787,474
24111,92,1,1,702,153
24112,200,1,1,160,424
24113,187,1,1,752,249
24114,164,1,1,603,160
24115,102,1,1,911,18
24116,28,1,1,700,447
24117,99,1,1,372,93
24118,159,1,1,371,581
24119,193,1,1,878,372
24120,145,1,1,888,481
24121,113,1,1,997,605
24122,169,1,1,327,463
24123,77,1,1,500,445
24124,44,1,1,474,992
24125,189,1,1,572,658
24126,125,1,1,288,209
24127,80,1,1,953,997
24128,45,1,1,275,812
24129,88,1,1,379,861
24130,23,1,1,944,813
24131,121,1,1,840,38
24132,139,1,1,128,606
24133,176,1,1,384,572
24134,108,1,1,285,286
24135,53,1,1,189,970
24136,20,1,1,176,225
24137,66,1,1,601,865
24138,127,1,1,713,609
24139,27,1,1,772,442
24140,98,1,1,683,756
24141,175,1,1,1,349
24142,108,1,1,191,971
24143,51,1,1,52,955
24144,42,1,1,878,575
24145,75,1,1,570,326
24146,117,1,1,964,814
24147,26,1,1,522,911
24148,123,1,1,298,884
24149,177,1,1,615,665
24150,81,1,1,63,693
24151,91,1,1,94,597
24152,33,1,1,524,551
24153,26,1,1,222,414
24154,38,1,1,297,139
24155,45,1,1,834,385
24156,166,1,1,576,26
24157,31,1,1,613,571
24158,145,1,1,427,126
24159,79,1,1,588,759
24160,112,1,1,903,11
24161,159,1,1,547,850
24162,67,1,1,463,504
24163,77,1,1,564,851
24164,145,1,1,472,867
24165,138,1,1,870,529
24166,48,1,1,353,144
24167,158,1,1,934,292
24168,125,1,1,497,180
24169,155,1,1,756,662
24170,37,1,1,488,726
24171,193,1,1,199,663
24172,65,1,1,96,787
24173,156,1,1,17,837
24174,72,1,1,109,773
24175,182,1,1,278,652
24176,26,1,1,744,552
24177,158,1,1,251,230
24178,186,1,1,216,678
24179,55,1,1,785,938
24180,149,1,1,94,400
24181,128,1,1,483,798
24182,119,1,1,398,665
24183,116,1,1,825,16
24184,160,1,1,5,763
24185,200,1,1,299,38
24186,81,1,1,145,161
24187,199,1,1,419,830
24188,49,1,1,143,184
24189,78,1,1,648,577
24190,128,1,1,127,593
24191,52,1,1,870,120
24192,198,1,1,671,682
24193,118,1,1,98,102
24194,56,1,1,787,929
24195,196,1,1,952,383
24196,56,1,1,693,943
24197,65,1,1,680,134
24198,137,1,1,565,680
24199,166,1,1,834,431
24200,27,1,1,807,253
24201,146,1,1,161,24
24202,192,1,1,339,786
24203,131,1,1,540,167
24204,125,1,1,470,516
24205,65,1,1,676,777
24206,149,1,1,612,935
24207,47,1,1,279,164
24208,90,1,1,807,740
24209,184,1,1,698,695
24210,190,1,1,292,266
24211,29,1,1,981,750
24212,93,1,1,305,742
24213,157,1,1,403,183
24214,46,1,1,808,232
24215,152,1,1,102,127
24216,200,1,1,257,871
24217,96,1,1,441,640
24218,42,1,1,12,856
24219,111,1,1,531,38
24220,66,1,1,391,695
24221,70,1,1,252,342
24222,168,1,1,411,853
24223,183,1,1,250,575
24224,65,1,1,829,53
24225,177,1,1,355,815
24226,166,1,1,451,723
24227,180,1,1,279,881
24228,90,1,1,204,538
24229,43,1,1,363,687
24230,38,1,1,3,122
24231,112,1,1,158,938
24232,82,1,1,912,380
24233,127,1,1,98,120
24234,165,1,1,155,814
24235,85,1,1,914,949
24236,67,1,1,713,34
24237,118,1,1,518,21
24238,71,1,1,60,427
24239,76,1,1,334,247
24240,30,1,1,485,643
24241,164,1,1,289,219
24242,166,1,1,139,681
24243,146,1,1,843,13
24244,48,1,1,5,110
24245,30,1,1,987,314
24246,21,1,1,766,162
24247,42,1,1,544,218
24248,24,1,1,13,670
24249,91,1,1,598,800
24250,87,1,1,193,335
24251,45,1,1,83,774
24252,75,1,1,498,381
24253,182,1,1,18,615
24254,114,1,1,419,408
24255,192,1,1,91,717
24256,170,1,1,201,36
24257,64,1,1,759,288
24258,113,1,1,397,776
24259,25,1,1,891,428
24260,49,1,1,824,303
24261,66,1,1,525,321
24262,84,1,1,740,152
24263,157,1,1,611,705
24264,72,1,1,333,392
24265,187,1,1,491,487
24266,106,1,1,684,837
24267,122,1,1,377,113
24268,48,1,1,338,862
24269,67,1,1,961,221
24270,187,1,1,488,919
24271,148,1,1,817,702
24272,90,1,1,553,562
24273,25,1,1,895,493
24274,88,1,1,104,912
24275,51,1,1,739,703
24276,151,1,1,539,509
24277,151,1,1,288,788
24278,39,1,1,406,639
24279,191,1,1,320,753
24280,21,1,1,314,149
24281,123,1,1,542,171
24282,20,1,1,871,995
24283,34,1,1,990,14
24284,98,1,1,819,411
24285,79,1,1,810,157
24286,91,1,1,95,315
24287,169,1,1,269,468
24288,26,1,1,233,815
24289,123,1,1,647,697
24290,71,1,1,846,88
24291,140,1,1,401,76
24292,94,1,1,945,164
24293,190,1,1,5,861
24294,195,1,1,771,896
24295,103,1,1,401,448
24296,115,1,1,987,509
24297,108,1,1,384,27
24298,172,1,1,805,649
24299,52,1,1,291,591
24300,162,1,1,139,652
24301,129,1,1,715,288
24302,139,1,1,421,148
24303,76,1,1,445,784
24304,109,1,1,553,30
24305,166,1,1,651,475
24306,166,1,1,457,776
24307,78,1,1,946,269
24308,199,1,1,78,745
24309,154,1,1,445,856
24310,85,1,1,913,742
24311,105,1,1,69,936
24312,63,1,1,547,140
24313,142,1,1,208,118
24314,42,1,1,811,225
24315,129,1,1,451,617
24316,47,1,1,349,662
24317,70,1,1,994,516
24318,90,1,1,240,424
24319,126,1,1,608,913
24320,155,1,1,98,896
24321,128,1,1,496,504
24322,188,1,1,48,418
24323,174,1,1,128,477
24324,64,1,1,806,159
24325,70,1,1,411,482
24326,76,1,1,781,739
24327,112,1,1,496,264
24328,85,1,1,659,151
24329,188,1,1,624,851
24330,127,1,1,32,865
24331,53,1,1,352,866
24332,147,1,1,1,895
24333,169,1,1,151,648
24334,63,1,1,347,489
24335,194,1,1,237,816
24336,86,1,1,722,309
24337,41,1,1,306,888
24338,63,1,1,138,178
24339,94,1,1,724,413
24340,33,1,1,699,50
24341,101,1,1,490,721
24342,104,1,1,981,349
24343,152,1,1,595,460
24344,105,1,1,759,733
24345,78,1,1,571,6
24346,148,1,1,252,691
24347,150,1,1,443,468
24348,64,1,1,956,648
24349,190,1,1,596,56
24350,61,1,1,497,957
24351,53,1,1,357,225
24352,98,1,1,751,333
24353,101,1,1,657,418
24354,147,1,1,916,496
24355,139,1,1,581,760
24356,76,1,1,213,374
24357,116,1,1,128,399
24358,140,1,1,723,725
24359,85,1,1,421,782
24360,173,1,1,181,384
24361,57,1,1,524,928
24362,91,1,1,369,272
24363,193,1,1,340,33
24364,124,1,1,516,734
24365,119,1,1,920,594
24366,45,1,1,591,872
24367,174,1,1,576,685
24368,75,1,1,68,364
24369,84,1,1,161,862
24370,50,1,1,280,897
24371,65,1,1,387,222
24372,74,1,1,974,991
24373,127,1,1,349,631
24374,135,1,1,730,862
24375,105,1,1,391,270
24376,172,1,1,19,302
24377,78,1,1,982,897
24378,86,1,1,542,302
24379,171,1,1,558,215
24380,94,1,1,175,122
24381,159,1,1,948,309
24382,141,1,1,705,250
24383,47,1,1,894,706
24384,147,1,1,259,863
24385,26,1,1,875,934
24386,88,1,1,43,680
24387,105,1,1,823,588
24388,23,1,1,518,461
24389,189,1,1,174,810
24390,144,1,1,756,718
24391,164,1,1,220,984
24392,177,1,1,661,281
24393,46,1,1,740,363
24394,118,1,1,498,238
24395,41,1,1,551,811
24396,159,1,1,644,126
24397,166,1,1,326,869
24398,111,1,1,726,699
24399,124,1,1,915,772
24400,149,1,1,696,741
24401,26,1,1,475,713
24402,40,1,1,884,699
24403,96,1,1,177,666
24404,164,1,1,216,471
24405,70,1,1,927,135
24406,81,1,1,629,825
24407,103,1,1,85,712
24408,118,1,1,348,444
24409,129,1,1,46,514
24410,62,1,1,428,269
24411,77,1,1,465,767
24412,117,1,1,73,136
24413,153,1,1,326,999
24414,146,1,1,42,3
24415,78,1,1,76,48
24416,51,1,1,625,198
24417,172,1,1,975,357
24418,94,1,1,46,974
24419,99,1,1,569,154
24420,64,1,1,288,67
24421,130,1,1,471,808
24422,64,1,1,236,173
24423,155,1,1,845,108
24424,135,1,1,708,480
24425,75,1,1,180,199
24426,24,1,1,367,386
24427,111,1,1,133,882
24428,48,1,1,203,719
24429,113,1,1,42,123
24430,193,1,1,775,226
24431,195,1,1,348,249
24432,178,1,1,863,684
24433,189,1,1,742,835
24434,187,1,1,59,43
24435,53,1,1,39,940
24436,182,1,1,484,583
24437,167,1,1,295,105
24438,199,1,1,99,74
24439,61,1,1,697,152
24440,124,1,1,534,85
24441,69,1,1,948,59
24442,122,1,1,810,880
24443,142,1,1,547,695
24444,43,1,1,597,109
24445,115,1,1,487,390
24446,50,1,1,634,59
24447,133,1,1,540,45
24448,48,1,1,454,547
24449,20,1,1,55,779
24450,39,1,1,789,297
24451,140,1,1,413,625
24452,31,1,1,929,622
24453,177,1,1,419,512
24454,152,1,1,446,13
24455,50,1,1,868,657
24456,26,1,1,289,844
24457,140,1,1,499,102
24458,39,1,1,193,249
24459,144,1,1,601,873
24460,183,1,1,992,996
24461,88,1,1,709,164
24462,165,1,1,188,448
24463,184,1,1,771,727
24464,146,1,1,280,142
24465,38,1,1,205,489
24466,144,1,1,483,857
24467,172,1,1,625,768
24468,139,1,1,783,725
24469,112,1,1,208,694
24470,124,1,1,23,347
24471,148,1,1,51,462
24472,147,1,1,898,153
24473,82,1,1,755,486
24474,126,1,1,151,162
24475,187,1,1,522,994
24476,29,1,1,805,75
24477,97,1,1,274,870
24478,42,1,1,249,664
24479,134,1,1,1000,30
24480,120,1,1,220,750
24481,78,1,1,396,782
24482,26,1,1,693,193
24483,126,1,1,263,888
24484,99,1,1,307,473
24485,55,1,1,139,470
24486,72,1,1,164,725
24487,26,1,1,368,788
24488,182,1,1,777,236
24489,142,1,1,942,569
24490,117,1,1,603,519
24491,47,1,1,403,146
24492,71,1,1,811,24
24493,91,1,1,818,40
24494,102,1,1,624,585
24495,82,1,1,525,634
24496,37,1,1,268,940
24497,38,1,1,298,89
24498,149,1,1,551,970
24499,85,1,1,409,952
24500,184,1,1,453,860
24501,65,1,1,931,412
24502,128,1,1,443,596
24503,181,1,1,939,501
24504,76,1,1,800,592
24505,22,1,1,24,892
24506,58,1,1,300,450
24507,171,1,1,433,377
24508,170,1,1,938,232
24509,188,1,1,304,589
24510,156,1,1,791,603
24511,46,1,1,857,241
24512,37,1,1,615,762
24513,125,1,1,808,163
24514,41,1,1,769,198
24515,61,1,1,973,331
24516,124,1,1,599,612
24517,125,1,1,194,217
24518,152,1,1,76,824
24519,137,1,1,139,958
24520,127,1,1,809,12
24521,162,1,1,412,819
24522,43,1,1,130,564
24523,25,1,1,97,160
24524,40,1,1,62,402
24525,155,1,1,340,527
24526,80,1,1,158,849
24527,124,1,1,736,888
24528,30,1,1,343,159
24529,25,1,1,413,92
24530,197,1,1,203,407
24531,36,1,1,230,974
24532,145,1,1,918,424
24533,76,1,1,128,680
24534,136,1,1,680,548
24535,145,1,1,722,10
24536,182,1,1,810,491
24537,76,1,1,145,233
24538,182,1,1,839,482
24539,61,1,1,158,77
24540,83,1,1,158,755
24541,99,1,1,399,444
24542,123,1,1,666,584
24543,89,1,1,612,622
24544,51,1,1,216,472
24545,155,1,1,865,275
24546,68,1,1,69,808
24547,68,1,1,118,76
24548,83,1,1,317,757
24549,24,1,1,969,503
24550,113,1,1,5,517
24551,165,1,1,545,21
24552,115,1,1,22,175
24553,83,1,1,925,395
24554,192,1,1,122,639
24555,166,1,1,437,573
24556,71,1,1,607,724
24557,119,1,1,76,725
24558,179,1,1,469,752
24559,143,1,1,334,231
24560,22,1,1,396,739
24561,126,1,1,738,447
24562,58,1,1,781,390
24563,21,1,1,637,913
24564,143,1,1,703,463
24565,94,1,1,925,19
24566,167,1,1,964,964
24567,87,1,1,952,421
24568,114,1,1,665,629
24569,168,1,1,229,675
24570,147,1,1,707,943
24571,121,1,1,605,102
24572,169,1,1,823,357
24573,98,1,1,507,410
24574,153,1,1,442,578
24575,83,1,1,254,88
24576,88,1,1,317,37
24577,100,1,1,884,629
24578,72,1,1,671,373
24579,29,1,1,901,275
24580,43,1,1,8,913
24581,72,1,1,733,553
24582,126,1,1,31,328
24583,135,1,1,503,582
24584,127,1,1,375,936
24585,144,1,1,835,116
24586,92,1,1,27,330
24587,107,1,1,362,783
24588,31,1,1,415,892
24589,139,1,1,507,983
24590,26,1,1,496,727
24591,54,1,1,614,14
24592,124,1,1,157,523
24593,23,1,1,215,951
24594,192,1,1,317,175
24595,106,1,1,543,546
24596,193,1,1,441,32
24597,129,1,1,159,799
24598,63,1,1,869,317
24599,24,1,1,545,39
24600,26,1,1,980,450
24601,134,1,1,156,51
24602,25,1,1,16,49
24603,150,1,1,943,749
24604,143,1,1,59,932
24605,107,1,1,810,310
24606,158,1,1,173,983
24607,192,1,1,945,986
24608,33,1,1,956,131
24609,139,1,1,524,501
24610,155,1,1,560,766
24611,38,1,1,503,465
24612,194,1,1,981,284
24613,62,1,1,978,99
24614,48,1,1,851,951
24615,181,1,1,661,886
24616,171,1,1,255,233
24617,44,1,1,175,405
24618,152,1,1,387,771
24619,119,1,1,575,669
24620,175,1,1,591,528
24621,124,1,1,566,166
24622,50,1,1,510,89
24623,173,1,1,133,769
24624,35,1,1,807,820
24625,31,1,1,358,946
24626,42,1,1,408,605
24627,64,1,1,897,65
24628,76,1,1,33,24
24629,101,1,1,493,227
24630,93,1,1,809,753
24631,165,1,1,209,233
24632,173,1,1,443,438
24633,121,1,1,706,51
24634,88,1,1,488,458
24635,169,1,1,30,478
24636,39,1,1,492,355
24637,166,1,1,665,721
24638,78,1,1,64,124
24639,127,1,1,81,669
24640,34,1,1,126,883
24641,87,1,1,159,893
24642,101,1,1,495,365
24643,182,1,1,193,134
24644,54,1,1,793,122
24645,197,1,1,237,282
24646,97,1,1,476,806
24647,154,1,1,25,116
24648,157,1,1,561,195
24649,173,1,1,594,288
24650,98,1,1,389,987
24651,20,1,1,270,5
24652,100,1,1,444,607
24653,173,1,1,299,53
24654,37,1,1,606,138
24655,169,1,1,949,678
24656,54,1,1,210,555
24657,89,1,1,504,102
24658,197,1,1,473,628
24659,197,1,1,947,488
24660,31,1,1,752,330
24661,148,1,1,977,135
24662,59,1,1,116,845
24663,103,1,1,785,324
24664,100,1,1,166,10
24665,76,1,1,747,978
24666,102,1,1,101,606
24667,121,1,1,995,634
24668,164,1,1,323,10
24669,149,1,1,271,185
24670,178,1,1,947,183
24671,61,1,1,998,844
24672,187,1,1,629,336
24673,118,1,1,363,665
24674,55,1,1,957,469
24675,153,1,1,967,407
24676,196,1,1,779,9
24677,65,1,1,684,482
24678,22,1,1,701,39
24679,108,1,1,767,910
24680,21,1,1,567,734
24681,150,1,1,239,630
24682,174,1,1,516,627
24683,185,1,1,917,22
24684,142,1,1,641,153
24685,189,1,1,146,556
24686,147,1,1,929,572
24687,88,1,1,973,610
24688,60,1,1,412,814
24689,155,1,1,438,551
24690,111,1,1,884,334
24691,153,1,1,666,572
24692,180,1,1,607,773
24693,180,1,1,335,225
24694,141,1,1,855,335
24695,28,1,1,65,290
24696,190,1,1,846,571
24697,166,1,1,866,341
24698,58,1,1,661,21
24699,186,1,1,401,79
24700,76,1,1,271,561
24701,41,1,1,216,696
24702,176,1,1,322,231
24703,23,1,1,230,426
24704,67,1,1,215,459
24705,184,1,1,583,584
24706,195,1,1,935,192
24707,69,1,1,526,355
24708,110,1,1,879,674
24709,151,1,1,11,656
24710,88,1,1,190,1000
24711,155,1,1,141,674
24712,188,1,1,963,902
24713,56,1,1,900,486
24714,62,1,1,621,32
24715,56,1,1,514,196
24716,142,1,1,508,371
24717,99,1,1,43,872
24718,200,1,1,38,420
24719,188,1,1,970,794
24720,199,1,1,658,461
24721,77,1,1,700,927
24722,74,1,1,615,954
24723,97,1,1,127,289
24724,147,1,1,474,836
24725,182,1,1,686,940
24726,74,1,1,390,166
24727,110,1,1,992,917
24728,113,1,1,901,225
24729,195,1,1,382,275
24730,114,1,1,117,260
24731,66,1,1,476,12
24732,192,1,1,202,342
24733,42,1,1,795,758
24734,63,1,1,419,67
24735,200,1,1,170,669
24736,41,1,1,223,934
24737,28,1,1,256,487
24738,52,1,1,204,380
24739,85,1,1,743,673
24740,122,1,1,793,154
24741,62,1,1,753,518
24742,160,1,1,156,916
24743,52,1,1,175,145
24744,77,1,1,776,621
24745,199,1,1,122,418
24746,144,1,1,179,321
24747,137,1,1,963,436
24748,161,1,1,780,86
24749,92,1,1,414,459
24750,129,1,1,619,825
24751,89,1,1,67,748
24752,67,1,1,839,997
24753,99,1,1,417,277
24754,134,1,1,228,64
24755,188,1,1,990,85
24756,56,1,1,827,650
24757,89,1,1,98,800
24758,126,1,1,127,315
24759,100,1,1,535,11
24760,105,1,1,511,166
24761,184,1,1,915,521
24762,165,1,1,471,937
24763,131,1,1,129,459
24764,163,1,1,928,861
24765,100,1,1,995,940
24766,92,1,1,907,704
24767,141,1,1,526,495
24768,100,1,1,660,122
24769,41,1,1,637,903
24770,163,1,1,903,912
24771,132,1,1,894,288
24772,84,1,1,145,505
24773,40,1,1,415,455
24774,174,1,1,983,144
24775,197,1,1,304,617
24776,25,1,1,265,559
24777,123,1,1,512,263
24778,22,1,1,265,153
24779,133,1,1,544,808
24780,153,1,1,177,619
24781,41,1,1,916,1000
24782,88,1,1,55,451
24783,74,1,1,404,148
24784,124,1,1,156,156
24785,26,1,1,696,376
24786,104,1,1,304,835
24787,156,1,1,99,304
24788,200,1,1,44,395
24789,136,1,1,287,570
24790,141,1,1,593,161
24791,36,1,1,108,424
24792,154,1,1,372,377
24793,109,1,1,102,467
